time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
18.906,1372.1,7,0.458566,0.770279,0.0655094,0.256172,0.0217832,0.257188,0.0218211,0.256918,0.0219051
18.9197,1373.09,7,0.458555,0.77027,0.0655078,0.256192,0.0217867,0.257196,0.0218191,0.256881,0.021902
18.9334,1374.08,7,0.458536,0.770271,0.0655052,0.256193,0.0217837,0.257221,0.0218239,0.256856,0.0218975
18.9471,1375.08,7,0.458502,0.770258,0.0655003,0.256188,0.021782,0.257212,0.0218209,0.256858,0.0218975
18.9608,1376.07,7,0.458497,0.77026,0.0654995,0.256193,0.0217793,0.257247,0.0218262,0.25682,0.021894
18.9745,1377.07,7,0.458544,0.770263,0.0655063,0.256188,0.021778,0.257243,0.0218298,0.256831,0.0218984
18.9882,1378.06,7,0.458566,0.770319,0.0655094,0.256226,0.0217822,0.25725,0.0218297,0.256843,0.0218974
19.0019,1379.06,7,0.458478,0.770231,0.0654969,0.256205,0.0217798,0.257239,0.0218303,0.256787,0.0218868
19.0156,1380.05,7,0.458246,0.770172,0.0654637,0.256182,0.0217692,0.257223,0.0218167,0.256767,0.0218778
19.0293,1381.04,7,0.45841,0.77023,0.0654871,0.256222,0.0217793,0.257245,0.0218275,0.256763,0.0218803
19.043,1382.04,7,0.458494,0.770277,0.0654991,0.256224,0.0217742,0.257274,0.0218306,0.256779,0.0218944
19.0567,1383.03,7,0.458436,0.770236,0.0654909,0.256206,0.0217691,0.257266,0.0218293,0.256765,0.0218925
19.0704,1384.03,7,0.458334,0.770173,0.0654763,0.256207,0.021766,0.257263,0.0218285,0.256703,0.0218817
19.0841,1385.02,7,0.458343,0.770213,0.0654776,0.256228,0.0217712,0.25726,0.0218248,0.256724,0.0218816
19.0978,1386.02,7,0.458338,0.770195,0.0654769,0.256221,0.0217687,0.257275,0.0218266,0.256699,0.0218816
19.1115,1387.01,7,0.458384,0.770217,0.0654835,0.256232,0.021767,0.257305,0.0218349,0.25668,0.0218816
19.1252,1388,7,0.458373,0.770217,0.0654819,0.256241,0.0217674,0.257282,0.0218319,0.256693,0.0218826
19.1389,1389,7,0.458284,0.770172,0.0654692,0.256245,0.0217666,0.257267,0.0218245,0.25666,0.0218781
19.1526,1389.99,7,0.458309,0.770186,0.0654727,0.256248,0.0217643,0.257299,0.0218316,0.256638,0.0218767
19.1663,1390.99,7,0.458324,0.770192,0.0654749,0.256252,0.0217643,0.257304,0.0218349,0.256635,0.0218757
19.18,1391.98,7,0.458239,0.770159,0.0654627,0.256269,0.0217642,0.25728,0.0218264,0.256611,0.0218721
19.1937,1392.98,7,0.458219,0.770145,0.0654599,0.256252,0.0217615,0.257287,0.0218274,0.256607,0.0218711
19.2074,1393.97,7,0.458319,0.770217,0.0654742,0.256296,0.0217655,0.257312,0.0218367,0.256608,0.021872
19.2211,1394.96,7,0.458147,0.770113,0.0654496,0.256257,0.0217554,0.257277,0.0218267,0.256579,0.0218675
19.2348,1395.96,7,0.458164,0.770162,0.065452,0.256287,0.0217568,0.257297,0.021827,0.256578,0.0218683
19.2485,1396.95,7,0.45832,0.770217,0.0654743,0.256327,0.0217702,0.257333,0.0218368,0.256558,0.0218673
19.2622,1397.95,7,0.458097,0.770097,0.0654424,0.256264,0.0217502,0.2573,0.0218294,0.256533,0.0218628
19.2759,1398.94,7,0.45813,0.770137,0.0654471,0.256314,0.0217577,0.257305,0.0218295,0.256519,0.0218599
19.2896,1399.94,7,0.458155,0.770134,0.0654508,0.256299,0.021756,0.257306,0.0218315,0.256529,0.0218632
19.3033,1400.93,7,0.458124,0.770135,0.0654463,0.256314,0.0217551,0.257308,0.0218301,0.256513,0.0218611
19.317,1401.92,7,0.45805,0.770103,0.0654357,0.256298,0.0217478,0.257324,0.0218321,0.256481,0.0218557
19.3307,1402.92,7,0.458049,0.770107,0.0654355,0.256316,0.0217472,0.257309,0.0218319,0.256482,0.0218564
19.3444,1403.91,7,0.45804,0.770108,0.0654343,0.256332,0.0217485,0.257301,0.0218298,0.256474,0.021856
19.3581,1404.91,7,0.457996,0.770097,0.065428,0.256313,0.0217398,0.257325,0.0218332,0.256459,0.021855
19.3718,1405.9,7,0.458006,0.770105,0.0654294,0.256368,0.0217491,0.257293,0.021829,0.256444,0.0218513
19.3855,1406.9,7,0.458031,0.770108,0.065433,0.256354,0.0217486,0.25732,0.0218343,0.256434,0.0218502
19.3992,1407.89,7,0.45805,0.770159,0.0654358,0.256373,0.0217494,0.257334,0.0218334,0.256452,0.021853
19.4129,1408.88,7,0.457893,0.770058,0.0654133,0.256347,0.0217436,0.257299,0.0218237,0.256412,0.0218459
19.4266,1409.88,7,0.457805,0.770058,0.0654008,0.256361,0.0217369,0.257312,0.0218235,0.256386,0.0218404
19.4403,1410.87,7,0.457992,0.770107,0.0654274,0.256365,0.0217408,0.257323,0.021834,0.256418,0.0218526
19.454,1411.87,7,0.457954,0.770124,0.065422,0.256395,0.0217414,0.257348,0.0218412,0.256381,0.0218395
19.4677,1412.86,7,0.457923,0.770085,0.0654175,0.256395,0.0217431,0.257324,0.021836,0.256366,0.0218384
19.4814,1413.86,7,0.457875,0.770061,0.0654107,0.256409,0.0217421,0.25729,0.0218315,0.256362,0.0218372
19.4951,1414.85,7,0.457845,0.770078,0.0654064,0.256386,0.0217321,0.257329,0.0218324,0.256364,0.021842
19.5088,1415.84,7,0.457772,0.770045,0.065396,0.256404,0.0217301,0.257316,0.0218333,0.256326,0.0218327
19.5225,1416.84,7,0.457863,0.770092,0.0654091,0.256451,0.02174,0.257305,0.0218345,0.256336,0.0218346
19.5362,1417.83,7,0.457876,0.770106,0.0654109,0.256443,0.0217396,0.257329,0.0218363,0.256334,0.021835
19.5499,1418.83,7,0.457749,0.770048,0.0653927,0.256418,0.0217285,0.25732,0.0218349,0.25631,0.0218293
19.5636,1419.82,7,0.45777,0.770068,0.0653957,0.256445,0.021731,0.257302,0.0218333,0.256321,0.0218315
19.5773,1420.82,7,0.457808,0.770084,0.0654012,0.25647,0.0217361,0.257318,0.0218361,0.256295,0.021829
19.591,1421.81,7,0.457767,0.770079,0.0653953,0.256457,0.0217285,0.257311,0.0218353,0.256311,0.0218314
19.6047,1422.8,7,0.457663,0.770024,0.0653805,0.256452,0.021724,0.25731,0.0218341,0.256261,0.0218224
19.6184,1423.8,7,0.457836,0.770136,0.0654052,0.256502,0.0217364,0.257317,0.0218359,0.256317,0.0218329
19.6321,1424.79,7,0.457642,0.770023,0.0653774,0.256466,0.0217261,0.257308,0.0218352,0.256249,0.0218162
19.6458,1425.79,7,0.457679,0.770078,0.0653827,0.256493,0.0217248,0.257318,0.0218372,0.256267,0.0218206
19.6595,1426.78,7,0.457767,0.770122,0.0653953,0.256531,0.0217308,0.257312,0.0218378,0.256279,0.0218266
19.6732,1427.78,7,0.45759,0.770021,0.06537,0.256512,0.0217237,0.257303,0.0218373,0.256207,0.0218089
19.6869,1428.77,7,0.457656,0.770088,0.0653794,0.256524,0.0217226,0.257293,0.0218348,0.256271,0.021822
19.7006,1429.76,7,0.457667,0.770068,0.065381,0.256539,0.0217267,0.257307,0.0218386,0.256222,0.0218157
19.7143,1430.76,7,0.457631,0.77007,0.0653759,0.256539,0.021723,0.257309,0.0218401,0.256221,0.0218128
19.728,1431.75,7,0.457562,0.770054,0.065366,0.256565,0.0217235,0.257289,0.021836,0.2562,0.0218064
19.7417,1432.75,7,0.457584,0.770074,0.0653691,0.256566,0.0217235,0.257297,0.0218385,0.256211,0.0218071
19.7554,1433.74,7,0.457558,0.770055,0.0653654,0.256557,0.0217194,0.2573,0.0218417,0.256198,0.0218044
19.7691,1434.74,7,0.457502,0.770048,0.0653574,0.256592,0.0217221,0.257293,0.0218419,0.256163,0.0217934
19.7828,1435.73,7,0.457553,0.770078,0.0653647,0.256579,0.0217189,0.257282,0.0218387,0.256218,0.0218071
19.7965,1436.72,7,0.457561,0.770082,0.0653659,0.256607,0.021722,0.257293,0.0218411,0.256183,0.0218027
19.8102,1437.72,7,0.45756,0.770104,0.0653658,0.256615,0.02172,0.257302,0.0218432,0.256186,0.0218026
19.8239,1438.71,7,0.457415,0.770039,0.065345,0.256611,0.0217123,0.257278,0.0218378,0.25615,0.021795
19.8376,1439.71,7,0.4575,0.7701,0.0653571,0.256651,0.0217192,0.257275,0.0218414,0.256174,0.0217964
19.8513,1440.7,7,0.457566,0.770093,0.0653665,0.256667,0.0217285,0.257287,0.0218469,0.256139,0.0217911
19.865,1441.7,7,0.45742,0.770078,0.0653457,0.25667,0.0217216,0.257264,0.0218368,0.256144,0.0217873
19.8787,1442.69,7,0.457462,0.770069,0.0653518,0.25665,0.0217159,0.257266,0.0218414,0.256153,0.0217944
19.8924,1443.68,7,0.457484,0.77009,0.0653549,0.256659,0.0217186,0.257279,0.0218449,0.256152,0.0217913
19.9061,1444.68,7,0.457373,0.77005,0.0653391,0.256688,0.0217152,0.25726,0.0218443,0.256101,0.0217796
19.9198,1445.67,7,0.457333,0.770053,0.0653333,0.256697,0.0217176,0.257243,0.0218392,0.256113,0.0217765
19.9335,1446.67,7,0.45741,0.770085,0.0653443,0.256692,0.0217175,0.257255,0.0218437,0.256138,0.0217831
19.9472,1447.66,7,0.457451,0.770113,0.0653502,0.256725,0.0217194,0.257261,0.0218465,0.256126,0.0217843
19.9609,1448.66,7,0.457326,0.770055,0.0653323,0.256735,0.0217184,0.257233,0.0218405,0.256087,0.0217734
19.9746,1449.65,7,0.457357,0.770084,0.0653366,0.256728,0.0217167,0.257264,0.0218487,0.256091,0.0217713
19.9883,1450.64,7,0.457389,0.77009,0.0653413,0.256745,0.0217171,0.257225,0.0218445,0.25612,0.0217797
20.002,1451.64,7,0.457362,0.770094,0.0653374,0.256756,0.0217168,0.257253,0.0218502,0.256085,0.0217705
20.0157,1452.63,7,0.457247,0.770036,0.0653211,0.256772,0.021717,0.257206,0.0218422,0.256058,0.0217619
20.0294,1453.63,7,0.457407,0.77014,0.0653438,0.256786,0.0217181,0.257254,0.021853,0.256099,0.0217727
20.0431,1454.62,7,0.45731,0.770081,0.0653301,0.256802,0.0217205,0.257214,0.0218431,0.256064,0.0217665
20.0568,1455.62,7,0.457303,0.770082,0.0653289,0.256795,0.0217146,0.257222,0.0218514,0.256065,0.021763
20.0705,1456.61,7,0.457309,0.770112,0.0653298,0.256823,0.0217192,0.257205,0.0218456,0.256085,0.0217651
20.0842,1457.6,7,0.457243,0.770063,0.0653204,0.256826,0.0217197,0.257173,0.0218421,0.256063,0.0217585
20.0979,1458.6,7,0.457275,0.77011,0.065325,0.256826,0.021717,0.257227,0.0218537,0.256057,0.0217543
20.1116,1459.59,7,0.457258,0.770073,0.0653225,0.256844,0.0217183,0.257168,0.0218461,0.25606,0.0217581
20.1253,1460.59,7,0.457269,0.770096,0.0653241,0.256871,0.0217229,0.257178,0.0218476,0.256047,0.0217537
20.139,1461.58,7,0.457212,0.770083,0.065316,0.256868,0.0217202,0.257157,0.0218432,0.256058,0.0217526
20.1527,1462.58,7,0.45723,0.770095,0.0653186,0.256877,0.0217205,0.257167,0.0218464,0.256051,0.0217517
20.1664,1463.57,7,0.457193,0.770067,0.0653132,0.256892,0.021723,0.257146,0.0218434,0.256029,0.0217468
20.1801,1464.56,7,0.457123,0.770056,0.0653033,0.256902,0.0217227,0.257114,0.0218347,0.25604,0.0217459
20.1938,1465.56,7,0.457188,0.770089,0.0653126,0.256904,0.0217207,0.25716,0.0218491,0.256024,0.0217428
20.2075,1466.55,7,0.457175,0.770088,0.0653107,0.256933,0.0217238,0.257128,0.021845,0.256027,0.021742
20.2212,1467.55,7,0.4572,0.770094,0.0653143,0.256938,0.021724,0.257126,0.0218475,0.256029,0.0217428
20.2349,1468.54,7,0.457107,0.770077,0.065301,0.256945,0.0217214,0.257099,0.0218436,0.256032,0.021736
20.2486,1469.54,7,0.457263,0.77014,0.0653233,0.256963,0.0217309,0.257119,0.0218487,0.256058,0.0217436
20.2623,1470.53,7,0.457103,0.770051,0.0653005,0.256963,0.0217265,0.25706,0.0218361,0.256028,0.0217379
20.276,1471.52,7,0.457007,0.770058,0.0652867,0.256963,0.0217193,0.257068,0.0218372,0.256027,0.0217302
20.2897,1472.52,7,0.457164,0.770087,0.0653091,0.257001,0.0217314,0.257094,0.0218511,0.255992,0.0217267
20.3034,1473.51,7,0.457151,0.770095,0.0653072,0.257008,0.0217302,0.257073,0.0218454,0.256014,0.0217317
20.3171,1474.51,7,0.457006,0.770022,0.0652866,0.256993,0.0217261,0.257016,0.0218361,0.256012,0.0217244
20.3308,1475.5,7,0.457008,0.770055,0.0652869,0.257008,0.0217256,0.257027,0.0218347,0.25602,0.0217267
20.3445,1476.5,7,0.457076,0.770065,0.0652966,0.257027,0.0217315,0.257037,0.0218408,0.256,0.0217243
20.3582,1477.49,7,0.457085,0.770077,0.0652979,0.257039,0.0217309,0.257027,0.0218443,0.256011,0.0217227
20.3719,1478.48,7,0.456998,0.770036,0.0652854,0.25704,0.0217293,0.256973,0.0218338,0.256023,0.0217224
20.3856,1479.48,7,0.457032,0.770058,0.0652903,0.257079,0.0217375,0.256972,0.0218318,0.256006,0.0217211
20.3993,1480.47,7,0.457038,0.770044,0.0652911,0.257043,0.0217301,0.256999,0.0218432,0.256001,0.0217178
20.413,1481.47,7,0.457024,0.770051,0.0652892,0.257091,0.0217373,0.256952,0.021836,0.256008,0.0217159
20.4267,1482.46,7,0.456921,0.770001,0.0652745,0.257075,0.0217339,0.256919,0.0218279,0.256007,0.0217126
20.4404,1483.45,7,0.457046,0.770076,0.0652923,0.257108,0.0217401,0.256945,0.0218372,0.256023,0.021715
20.4541,1484.45,7,0.45696,0.770036,0.06528,0.257107,0.0217341,0.256909,0.0218331,0.25602,0.0217128
20.4678,1485.44,7,0.457053,0.77005,0.0652932,0.257149,0.0217543,0.256894,0.0218298,0.256006,0.0217091
20.4815,1486.44,7,0.456917,0.770014,0.0652738,0.257091,0.02173,0.256906,0.0218349,0.256018,0.021709
20.4952,1487.43,7,0.456956,0.770023,0.0652794,0.257131,0.0217419,0.256881,0.0218297,0.256011,0.0217078
20.5089,1488.43,7,0.456919,0.770025,0.0652741,0.257166,0.0217464,0.256855,0.0218242,0.256005,0.0217036
20.5226,1489.42,7,0.456903,0.769993,0.0652719,0.25712,0.0217373,0.256853,0.0218282,0.256021,0.0217064
20.5363,1490.41,7,0.456927,0.770019,0.0652753,0.257154,0.0217421,0.256832,0.0218267,0.256033,0.0217065
20.55,1491.41,7,0.456865,0.769996,0.0652664,0.257157,0.0217416,0.256816,0.0218227,0.256022,0.0217021
20.5637,1492.4,7,0.456876,0.77,0.065268,0.257167,0.0217429,0.256822,0.0218274,0.256011,0.0216977
20.5774,1493.4,7,0.456827,0.769967,0.065261,0.257162,0.0217397,0.256783,0.0218226,0.256022,0.0216987
20.5911,1494.39,7,0.456796,0.769971,0.0652565,0.257163,0.0217365,0.256772,0.0218205,0.256036,0.0216995
20.6048,1495.39,7,0.456821,0.769977,0.0652602,0.257197,0.0217454,0.256755,0.0218187,0.256025,0.0216961
20.6185,1496.38,7,0.456794,0.769972,0.0652563,0.257198,0.0217446,0.256731,0.0218163,0.256043,0.0216954
20.6322,1497.37,7,0.45684,0.76997,0.0652629,0.257204,0.0217484,0.256731,0.021821,0.256034,0.0216936
20.6459,1498.37,7,0.456795,0.769991,0.0652564,0.257208,0.0217485,0.256736,0.0218169,0.256047,0.0216909
20.6596,1499.36,7,0.456899,0.770005,0.0652713,0.257223,0.0217512,0.25672,0.0218194,0.256062,0.0217007
20.6733,1500.36,7,0.456618,0.769889,0.0652312,0.257188,0.0217381,0.256673,0.0218069,0.256029,0.0216861
20.687,1501.35,7,0.456615,0.769925,0.0652307,0.257207,0.0217415,0.25667,0.0218038,0.256048,0.0216854
20.7007,1502.35,7,0.456814,0.769976,0.0652592,0.257259,0.0217575,0.256637,0.021808,0.25608,0.0216937
20.7144,1503.34,7,0.456755,0.769956,0.0652507,0.257246,0.0217519,0.25665,0.0218125,0.25606,0.0216863
20.7281,1504.33,7,0.456629,0.769883,0.0652327,0.257217,0.0217468,0.256615,0.0218041,0.256052,0.0216819
20.7418,1505.33,7,0.456621,0.769916,0.0652316,0.257234,0.0217442,0.256612,0.0218037,0.25607,0.0216837
20.7555,1506.32,7,0.456693,0.76992,0.0652418,0.257256,0.0217511,0.256587,0.0218038,0.256077,0.021687
20.7692,1507.32,7,0.456684,0.769923,0.0652406,0.257272,0.0217561,0.256577,0.021804,0.256074,0.0216805
20.7829,1508.31,7,0.456621,0.769898,0.0652316,0.257236,0.0217481,0.256579,0.0218033,0.256083,0.0216801
20.7966,1509.31,7,0.456617,0.769898,0.065231,0.257239,0.0217444,0.256547,0.0218011,0.256112,0.0216855
20.8103,1510.3,7,0.456626,0.769888,0.0652322,0.257284,0.0217567,0.256522,0.0217979,0.256082,0.0216776
20.824,1511.29,7,0.456633,0.7699,0.0652333,0.257268,0.0217545,0.256521,0.0217978,0.256112,0.0216809
20.8377,1512.29,7,0.456537,0.769859,0.0652196,0.25725,0.0217484,0.256499,0.0217936,0.256109,0.0216776
20.8514,1513.28,7,0.456608,0.769899,0.0652297,0.257273,0.0217532,0.256502,0.0217951,0.256124,0.0216814
20.8651,1514.28,7,0.456537,0.769882,0.0652196,0.257271,0.0217546,0.256489,0.0217931,0.256122,0.0216719
20.8788,1515.27,7,0.456591,0.769877,0.0652273,0.257257,0.0217491,0.256468,0.021793,0.256152,0.0216852
20.8925,1516.27,7,0.456463,0.769846,0.0652091,0.25729,0.0217566,0.256447,0.0217886,0.256109,0.0216639
20.9062,1517.26,7,0.45657,0.769883,0.0652243,0.257288,0.0217564,0.256426,0.0217867,0.256169,0.0216812
20.9199,1518.25,7,0.456467,0.769843,0.0652096,0.257268,0.0217499,0.256412,0.0217849,0.256163,0.0216748
20.9336,1519.25,7,0.456449,0.769831,0.065207,0.257288,0.0217547,0.256408,0.021786,0.256134,0.0216662
20.9473,1520.24,7,0.456473,0.769849,0.0652104,0.257277,0.0217535,0.256408,0.0217865,0.256163,0.0216704
20.961,1521.24,7,0.456452,0.769852,0.0652075,0.257286,0.0217532,0.256384,0.0217824,0.256182,0.0216719
20.9747,1522.23,7,0.456419,0.769831,0.0652027,0.257307,0.0217584,0.256356,0.0217781,0.256168,0.0216661
20.9884,1523.23,7,0.45637,0.769804,0.0651957,0.257282,0.0217558,0.256349,0.0217779,0.256172,0.021662
21.0021,1524.22,7,0.456385,0.769829,0.0651978,0.257282,0.0217552,0.256355,0.0217797,0.256192,0.0216629
21.0158,1525.21,7,0.456355,0.769813,0.0651936,0.257289,0.0217547,0.256321,0.0217751,0.256204,0.0216638
21.0295,1526.21,7,0.456335,0.769817,0.0651907,0.257277,0.0217542,0.256323,0.0217739,0.256217,0.0216626
21.0432,1527.2,7,0.456378,0.769818,0.0651968,0.257295,0.0217596,0.256296,0.0217706,0.256227,0.0216666
21.0569,1528.2,7,0.456387,0.769874,0.0651981,0.257323,0.0217592,0.256317,0.0217739,0.256234,0.021665
21.0706,1529.19,7,0.456381,0.769818,0.0651973,0.257292,0.0217561,0.256291,0.0217756,0.256235,0.0216656
21.0843,1530.19,7,0.456108,0.769736,0.0651583,0.257275,0.0217465,0.256249,0.0217627,0.256212,0.0216491
21.098,1531.18,7,0.456195,0.76979,0.0651707,0.257287,0.0217474,0.256263,0.0217675,0.25624,0.0216558
21.1117,1532.17,7,0.456348,0.76985,0.0651926,0.257294,0.0217587,0.25627,0.0217695,0.256286,0.0216644
21.1254,1533.17,7,0.456277,0.769819,0.0651824,0.257315,0.021763,0.256231,0.0217617,0.256273,0.0216578
21.1391,1534.16,7,0.456169,0.769753,0.065167,0.257277,0.0217554,0.256209,0.0217564,0.256267,0.0216552
21.1528,1535.16,7,0.45619,0.769803,0.0651699,0.257302,0.0217573,0.256219,0.0217608,0.256282,0.0216518
21.1665,1536.15,7,0.456233,0.769804,0.0651761,0.25729,0.0217585,0.256208,0.0217619,0.256307,0.0216558
21.1802,1537.15,7,0.456217,0.769802,0.0651739,0.257286,0.0217598,0.256188,0.021755,0.256329,0.021659
21.1939,1538.14,7,0.456184,0.769799,0.0651691,0.257306,0.0217605,0.256188,0.0217562,0.256306,0.0216524
21.2076,1539.13,7,0.456141,0.769785,0.065163,0.257296,0.0217613,0.256188,0.0217578,0.256301,0.021644
21.2213,1540.13,7,0.456167,0.769795,0.0651667,0.257283,0.0217606,0.25616,0.0217517,0.256352,0.0216543
21.235,1541.12,7,0.456187,0.769809,0.0651696,0.257293,0.0217624,0.256165,0.0217536,0.256352,0.0216535
21.2487,1542.12,7,0.456093,0.769774,0.0651561,0.25728,0.0217597,0.256157,0.0217509,0.256338,0.0216454
21.2624,1543.11,7,0.456115,0.769787,0.0651593,0.257288,0.02176,0.25614,0.0217515,0.256359,0.0216478
21.2761,1544.11,7,0.456129,0.769821,0.0651613,0.257304,0.021764,0.256141,0.0217462,0.256375,0.0216511
21.2898,1545.1,7,0.456078,0.769774,0.065154,0.257288,0.0217635,0.256124,0.0217475,0.256362,0.021643
21.3035,1546.09,7,0.456037,0.769793,0.0651481,0.257289,0.0217639,0.256113,0.0217399,0.256391,0.0216444
21.3172,1547.09,7,0.456187,0.76985,0.0651695,0.25728,0.021764,0.256144,0.0217542,0.256426,0.0216514
21.3309,1548.08,7,0.455999,0.769759,0.0651427,0.257273,0.0217633,0.256086,0.0217377,0.2564,0.0216417
21.3446,1549.08,7,0.456015,0.769786,0.065145,0.257269,0.0217625,0.256089,0.0217375,0.256428,0.021645
21.3583,1550.07,7,0.456031,0.769792,0.0651473,0.257287,0.0217666,0.256079,0.021738,0.256426,0.0216427
21.372,1551.07,7,0.456017,0.769806,0.0651453,0.25728,0.0217663,0.256085,0.0217385,0.256441,0.0216405
21.3857,1552.06,7,0.455965,0.76978,0.0651378,0.257259,0.0217634,0.256049,0.0217302,0.256472,0.0216442
21.3994,1553.05,7,0.455959,0.76978,0.0651369,0.257273,0.0217682,0.256046,0.0217264,0.256461,0.0216423
21.4131,1554.05,7,0.455952,0.76979,0.065136,0.25727,0.0217674,0.256056,0.0217291,0.256463,0.0216394
21.4268,1555.04,7,0.455926,0.769789,0.0651323,0.257262,0.021768,0.25603,0.0217223,0.256497,0.021642
21.4405,1556.04,7,0.455931,0.7698,0.065133,0.257259,0.0217667,0.256058,0.0217273,0.256482,0.021639
21.4542,1557.03,7,0.455956,0.769798,0.0651366,0.25725,0.0217673,0.256038,0.0217277,0.25651,0.0216416
21.4679,1558.03,7,0.455983,0.769864,0.0651404,0.257282,0.021773,0.256035,0.0217259,0.256547,0.0216415
21.4816,1559.02,7,0.455891,0.769778,0.0651273,0.257254,0.0217717,0.256006,0.0217227,0.256518,0.021633
21.4953,1560.01,7,0.455698,0.769739,0.0650998,0.257222,0.0217628,0.255986,0.0217086,0.256531,0.0216283
21.509,1561.01,7,0.455873,0.769801,0.0651247,0.25726,0.0217762,0.255991,0.0217164,0.256549,0.0216322
21.5227,1562,7,0.455925,0.769849,0.0651321,0.25725,0.0217709,0.25601,0.0217169,0.25659,0.0216443
21.5364,1563,7,0.455876,0.769815,0.0651252,0.257227,0.0217682,0.255991,0.0217143,0.256598,0.0216427
21.5501,1563.99,7,0.455801,0.769769,0.0651144,0.257222,0.0217672,0.255981,0.0217117,0.256565,0.0216356
21.5638,1564.99,7,0.455819,0.769815,0.065117,0.257234,0.021774,0.255963,0.0217048,0.256617,0.0216382
21.5775,1565.98,7,0.455795,0.769794,0.0651136,0.257215,0.0217719,0.255967,0.0217038,0.256611,0.0216379
21.5912,1566.97,7,0.455859,0.769828,0.0651227,0.257221,0.021773,0.255991,0.0217108,0.256616,0.0216389
21.6049,1567.97,7,0.455854,0.769836,0.065122,0.257219,0.0217744,0.255962,0.0217064,0.256656,0.0216412
21.6186,1568.96,7,0.455769,0.769799,0.0651099,0.257212,0.0217748,0.255934,0.0216962,0.256652,0.0216389
21.6323,1569.96,7,0.455808,0.769824,0.0651154,0.257209,0.0217748,0.255956,0.0217003,0.256659,0.0216403
21.646,1570.95,7,0.455829,0.769833,0.0651184,0.257198,0.0217756,0.255957,0.0217026,0.256678,0.0216402
21.6597,1571.95,7,0.455763,0.769816,0.065109,0.257209,0.0217781,0.255924,0.0216919,0.256683,0.0216389
21.6734,1572.94,7,0.455725,0.769792,0.0651035,0.257173,0.0217747,0.255921,0.0216902,0.256697,0.0216385
21.6871,1573.93,7,0.455857,0.769883,0.0651224,0.257217,0.0217829,0.255941,0.021698,0.256724,0.0216414
21.7008,1574.93,7,0.455668,0.769774,0.0650954,0.257155,0.0217709,0.255896,0.0216856,0.256722,0.0216389
21.7145,1575.92,7,0.455708,0.769836,0.0651011,0.257178,0.0217752,0.255909,0.0216835,0.256749,0.0216424
21.7282,1576.92,7,0.455865,0.769898,0.0651235,0.257204,0.0217895,0.25594,0.0216909,0.256754,0.0216431
21.7419,1577.91,7,0.455648,0.769779,0.0650926,0.257122,0.0217698,0.255903,0.021682,0.256754,0.0216408
21.7556,1578.91,7,0.455698,0.769832,0.0650998,0.257168,0.0217801,0.255902,0.0216803,0.256762,0.0216395
21.7693,1579.9,7,0.455736,0.76983,0.0651051,0.257135,0.021779,0.255898,0.0216807,0.256797,0.0216454
21.783,1580.89,7,0.455702,0.769829,0.0651003,0.257134,0.0217788,0.255891,0.0216765,0.256803,0.0216451
21.7967,1581.89,7,0.455641,0.769808,0.0650915,0.257105,0.0217729,0.255904,0.0216765,0.256799,0.0216422
21.8104,1582.88,7,0.455652,0.769819,0.0650931,0.257111,0.0217739,0.255887,0.0216748,0.256822,0.0216444
